DATE,TIME,HOME TEAM,AWAY TEAM,HOME PER,DRAW PER,AWAY PER,UNDER 2.5,OVER 2.5,BTS,OTS,NAME
2025-11-16,09:30,Petržalka,Slovan Bratislava II,66,19,15,37,63,42,58,BCL
2025-11-16,10:00,Slávia TU Košice,Šamorín,27,37,36,64,36,38,62,BCL
2025-11-16,13:00,AD Ceuta,Leganes,40,29,31,63,37,45,55,BCL
2025-11-16,15:15,Almeria,Cadiz,63,22,15,46,54,53,47,BCL
2025-11-16,15:15,Sporting Gijon,Eibar,45,30,25,63,37,45,55,BCL
2025-11-16,17:30,Cordoba,Deportivo La Coruna,41,26,33,45,55,61,39,BCL
2025-11-16,17:30,Mirandes,Burgos,28,30,42,67,33,39,61,BCL
2025-11-16,20:00,Real Zaragoza,Huesca,45,30,25,67,33,39,61,BCL
2025-11-16,15:00,Ourense CF,CD Guadalajara S.A.D.,46,29,25,69,31,37,63,BCL
2025-11-16,17:30,Athletic Bilbao B,CD Arenteiro,51,29,20,66,34,39,61,BCL
2025-11-16,17:30,CF Talavera,Unionistas de Salamanca CF,44,29,27,71,29,35,65,BCL
2025-11-16,17:45,Racing Ferrol,Zamora CF,57,25,18,60,40,41,59,BCL
2025-11-16,11:00,Alcorcon,Atletico Madrid B,31,29,40,69,31,39,61,BCL
2025-11-16,11:00,Antequera,Sevilla Atletico,52,27,21,66,34,37,63,BCL
2025-11-16,11:00,Real Murcia,Teruel,57,28,15,69,31,34,66,BCL
2025-11-16,11:00,Juventud Torremolinos CF,Algeciras CF,32,34,34,65,35,41,59,BCL
2025-11-16,13:15,Gimnastic,Marbella FC,60,24,16,61,39,39,61,BCL
2025-11-16,15:30,Eldense,Hercules,51,28,21,65,35,39,61,BCL
2025-11-16,20:00,CE Europa,FC Cartagena,50,27,23,60,40,45,55,BCL
2025-11-16,13:30,Sfax Railways,BS Bouhajla,53,29,18,69,31,39,61,BCL
2025-11-16,13:30,Stade Gabesien,Moknine,64,26,10,66,34,33,67,BCL
2025-11-16,13:30,Djelma,Kalaâ Sport,49,29,22,66,34,40,60,BCL
2025-11-16,10:00,Muş Menderesspor,İçel İdmanyurdu Spor,78,16,6,35,65,43,57,BCL
2025-11-16,11:00,Kırklarelispor,Somaspor,65,21,14,61,39,41,59,BCL
2025-11-16,11:00,68 Aksaray Belediyespor,Mardin BB,30,25,45,55,45,38,62,BCL
2025-11-16,11:00,Menemen Belediyespor,Ankara Demirspor,55,23,22,62,38,40,60,BCL
2025-11-16,12:30,Nyva Ternopil,Chornomorets,22,29,49,65,35,41,59,BCL
2025-11-16,21:00,Liverpool Montevideo,Penarol,22,26,52,43,57,53,47,BCL
2025-11-16,01:30,FC Tulsa,New Mexico United,54,25,21,46,54,57,43,BCL
